ticker,net_income,equity,ebit,capital_employed,revenue,revenue_3y_ago,profit_3y_ago,total_debt,interest_expense,cfo,capex,total_assets,roe,roce,net_margin,operating_margin,revenue_cagr,profit_cagr,debt_to_equity,interest_coverage,ocf_ratio,fcf,fcf_margin,asset_turnover,final_score,score_roe,score_roce,score_net_margin,score_operating_margin,score_revenue_cagr,score_profit_cagr,score_ocf_ratio,score_fcf_margin,score_debt_to_equity,score_interest_coverage,score_asset_turnover,llm_prompt
ADVANCE,256380000.0,1008730000.0,420500000.0,1165160000.0,5019190000.0,2507460000.0,89890000.0,804520000.0,68500000.0,57130000.0,336060000.0,3514720000.0,0.2541611729600587,0.3608946410793367,0.0510799551322026,0.0837784582771323,0.2602785389271733,0.4181568082588986,0.7975573245566207,6.138686131386861,0.2228332943287307,-278930000.0,-0.0555727119316065,1.4280483224837257,63.76190476190476,13.428571428571429,9.142857142857142,2.142857142857143,2.0952380952380953,11.857142857142856,9.714285714285714,1.5714285714285714,5.142857142857143,1.2857142857142856,2.8095238095238093,4.571428571428571,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ADVANCE** (Rank #21 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 25.4%, ROCE: 36.1%
- **Growth (3Y CAGR)**: Sales: 26.0%, Profit: 41.8%
- **Financial Health**: Debt/Equity: 0.80
- **Cash Flow**: FCF Margin: -5.6%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AGI,3224106000.0,20977259000.0,5092798000.0,27529415000.0,25288220000.0,14120690000.0,1932984000.0,5527625000.0,824705000.0,4285506000.0,2539059000.0,34962115000.0,0.1536952945091634,0.1849947774044599,0.1274943827600361,0.2013901334297154,0.2143786242989527,,0.2635055895529535,6.175296621216071,1.3292075384618247,1746447000.0,0.0690616816841992,0.7233034957982376,62.857142857142854,11.571428571428571,7.238095238095238,3.142857142857143,3.238095238095238,11.428571428571427,3.5714285714285716,3.428571428571429,11.0,2.571428571428571,2.8571428571428568,2.8095238095238093,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AGI** (Rank #22 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 15.4%, ROCE: 18.5%
- **Growth (3Y CAGR)**: Sales: 21.4%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.26
- **Cash Flow**: FCF Margin: 6.9%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AIAENG,10607360000.0,69269984000.0,13895215000.0,70461916000.0,42376384000.0,35231634000.0,6196809000.0,4905682000.0,210913000.0,11623070000.0,1370658000.0,78340737000.0,0.1531306835584082,0.197201776346814,0.2503130045262946,0.3278999690016024,0.0634825540483912,,0.0708197362944388,65.88126383864437,1.0957552114758056,10252412000.0,0.2419369241132042,0.5409239895202926,62.42857142857143,11.285714285714285,7.523809523809524,4.333333333333334,3.952380952380952,4.857142857142858,3.5714285714285716,3.0952380952380953,14.285714285714285,3.428571428571429,4.190476190476191,1.9047619047619047,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AIAENG** (Rank #23 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 15.3%, ROCE: 19.7%
- **Growth (3Y CAGR)**: Sales: 6.3%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.07
- **Cash Flow**: FCF Margin: 24.2%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ALIVUS,4856270000.0,28173720000.0,6565450000.0,29412940000.0,23398350000.0,20874480000.0,4187240000.0,566060000.0,24140000.0,3915240000.0,1661870000.0,34114530000.0,0.1723687890700979,0.2232163802734443,0.2075475407453944,0.2805945718394673,0.038779066448582,,0.0200917734683243,271.9739022369511,0.8062237066719932,2253370000.0,0.0963046539606425,0.6858763699807677,61.23809523809523,11.714285714285714,8.19047619047619,4.142857142857143,3.8095238095238093,4.142857142857143,3.5714285714285716,2.6666666666666665,11.571428571428571,4.095238095238095,4.761904761904762,2.571428571428571,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ALIVUS** (Rank #24 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 17.2%, ROCE: 22.3%
- **Growth (3Y CAGR)**: Sales: 3.9%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.02
- **Cash Flow**: FCF Margin: 9.6%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AEROFLEX,525076000.0,3424162000.0,702845000.0,3443075000.0,3665869000.0,2329870000.0,275060000.0,5835000.0,3364000.0,265839000.0,1034628000.0,4265511000.0,0.1533443803184545,0.2041329334969467,0.1432337052960703,0.1917267092741175,0.1630947194957477,0.2405042118700497,0.0017040665716166,208.93133174791916,0.5062867089716536,-768789000.0,-0.209715349893845,0.8594208290636222,61.047619047619044,11.428571428571427,7.809523809523809,3.333333333333333,3.142857142857143,9.0,8.857142857142858,1.8095238095238095,3.142857142857143,4.666666666666667,4.666666666666667,3.1904761904761902,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AEROFLEX** (Rank #25 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 15.3%, ROCE: 20.4%
- **Growth (3Y CAGR)**: Sales: 16.3%, Profit: 24.1%
- **Financial Health**: Debt/Equity: 0.00
- **Cash Flow**: FCF Margin: -21.0%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ACUTAAS,1587136000.0,13096287000.0,2223814000.0,13470137000.0,9999668000.0,5201350000.0,719461000.0,129387000.0,62184000.0,1183427000.0,1946429000.0,15492611000.0,0.1211897692834618,0.1650921590478255,0.1587188694664663,0.2223887833076058,0.24343522875896,0.3017741057713399,0.0098796704745398,35.76183584201724,0.7456367948304368,-763002000.0,-0.0763027332507439,0.645447562066846,60.85714285714287,8.857142857142858,6.666666666666666,3.5714285714285716,3.428571428571429,11.714285714285714,9.047619047619047,2.4285714285714284,4.714285714285714,4.333333333333334,3.8095238095238093,2.2857142857142856,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ACUTAAS** (Rank #26 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 12.1%, ROCE: 16.5%
- **Growth (3Y CAGR)**: Sales: 24.3%, Profit: 30.2%
- **Financial Health**: Debt/Equity: 0.01
- **Cash Flow**: FCF Margin: -7.6%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AARTIPHARM,2724048000.0,19899064000.0,3875859000.0,22493556000.0,20860021000.0,11920336000.0,1222511000.0,4208179000.0,268964000.0,3315615000.0,4438784000.0,29064051000.0,0.1368932729700251,0.1723097495122603,0.1305870209814266,0.1858032165931185,0.2050602138667325,0.3061327731559424,0.2114762282286242,14.410326289020093,1.2171646755123258,-1123169000.0,-0.053843138508825,0.7177258600323816,60.85714285714286,10.0,6.9523809523809526,3.238095238095238,3.0952380952380953,10.428571428571429,9.238095238095239,3.333333333333333,5.428571428571429,2.9523809523809526,3.428571428571429,2.761904761904762,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AARTIPHARM** (Rank #27 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 13.7%, ROCE: 17.2%
- **Growth (3Y CAGR)**: Sales: 20.5%, Profit: 30.6%
- **Financial Health**: Debt/Equity: 0.21
- **Cash Flow**: FCF Margin: -5.4%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AEROENTER,531200000.0,7007219000.0,1143864000.0,8467861000.0,5785377000.0,3376238000.0,355438000.0,310665000.0,54173000.0,1396495000.0,1044252000.0,9751019000.0,0.0758075350577739,0.1350829920330529,0.0918176983107583,0.1977164150236017,0.1966474059475933,0.1433119337063997,0.0443349922415725,21.115020397615048,2.6289439006024096,352243000.0,0.0608850555460776,0.5933099914993499,60.285714285714285,5.7142857142857135,5.7142857142857135,2.714285714285714,3.1904761904761902,10.285714285714286,8.571428571428571,4.095238095238095,10.714285714285715,3.666666666666667,3.619047619047619,2.0,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AEROENTER** (Rank #28 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 7.6%, ROCE: 13.5%
- **Growth (3Y CAGR)**: Sales: 19.7%, Profit: 14.3%
- **Financial Health**: Debt/Equity: 0.04
- **Cash Flow**: FCF Margin: 6.1%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ADVENZYMES,1311150000.0,14208630000.0,1909210000.0,15245920000.0,6365070000.0,5289040000.0,1195820000.0,393500000.0,35570000.0,1424970000.0,347810000.0,16213470000.0,0.09227842515429,0.1252276018764364,0.2059914502118594,0.2999511395789834,0.0636745728547554,0.0311666426818655,0.0276944364094215,53.674725892606126,1.0868092895549708,1077160000.0,0.1692298749267486,0.3925791332762203,58.857142857142854,7.285714285714286,5.238095238095238,4.095238095238095,3.9047619047619047,5.0,8.0,3.0,13.0,3.952380952380952,4.0,1.380952380952381,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ADVENZYMES** (Rank #29 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 9.2%, ROCE: 12.5%
- **Growth (3Y CAGR)**: Sales: 6.4%, Profit: 3.1%
- **Financial Health**: Debt/Equity: 0.03
- **Cash Flow**: FCF Margin: 16.9%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ADFFOODS,692557000.0,4926606000.0,941768000.0,5589221000.0,5580117000.0,4057961000.0,480981000.0,592336000.0,25761000.0,374157000.0,412382000.0,6281978000.0,0.1405748704077411,0.1684971841335313,0.124111555367029,0.1687720884705464,0.1120179870117441,0.1292129951589906,0.1202320623975207,36.55789759714297,0.5402544483703147,-38225000.0,-0.0068502147894031,0.8882738844357622,58.476190476190474,10.142857142857144,6.857142857142858,3.047619047619048,2.761904761904762,7.142857142857142,8.476190476190476,1.9523809523809523,7.7142857142857135,3.1904761904761902,3.857142857142857,3.333333333333333,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ADFFOODS** (Rank #30 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 14.1%, ROCE: 16.8%
- **Growth (3Y CAGR)**: Sales: 11.2%, Profit: 12.9%
- **Financial Health**: Debt/Equity: 0.12
- **Cash Flow**: FCF Margin: -0.7%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AIRAN,184755000.0,1443069000.0,237997000.0,1623737000.0,1064984000.0,872822000.0,96147000.0,22793000.0,844000.0,212180000.0,54089000.0,1788738000.0,0.1280292210559578,0.1465736138303185,0.1734814795339648,0.2234747188690158,0.0685769443124717,,0.015794809534402,281.9869668246445,1.1484398257151365,158091000.0,0.1484444836729941,0.5953828900599193,58.142857142857146,9.285714285714286,6.190476190476191,3.8095238095238093,3.4761904761904763,5.142857142857143,3.5714285714285716,3.2857142857142856,12.285714285714285,4.190476190476191,4.809523809523809,2.0952380952380953,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AIRAN** (Rank #31 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 12.8%, ROCE: 14.7%
- **Growth (3Y CAGR)**: Sales: 6.9%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.02
- **Cash Flow**: FCF Margin: 14.8%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AHCL,205179000.0,804217000.0,306580000.0,1212476000.0,1202866000.0,571427000.0,-1077000.0,665544000.0,37698000.0,-225517000.0,5293000.0,1812999000.0,0.2551289017765105,0.252854489490926,0.1705751097794766,0.2548746078116764,0.2815990125427761,,0.827567683846524,8.132526924505278,-1.0991232046164567,-230810000.0,-0.1918833851817243,0.6634675474172903,56.761904761904766,13.571428571428571,8.476190476190476,3.7142857142857144,3.5714285714285716,13.0,3.5714285714285716,0.761904761904762,3.4285714285714284,1.1904761904761907,3.142857142857143,2.3333333333333335,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AHCL** (Rank #32 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 25.5%, ROCE: 25.3%
- **Growth (3Y CAGR)**: Sales: 28.2%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.83
- **Cash Flow**: FCF Margin: -19.2%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
5PAISA,682340000.0,6036420000.0,1094300000.0,6130600000.0,2291570000.0,2159730000.0,137360000.0,2174160000.0,182110000.0,979350000.0,80320000.0,16666280000.0,0.1130371975442398,0.1784980262943268,0.2977609237335102,0.4775328704774456,0.0199476673203198,,0.3601737453656306,6.009005546098512,1.4352815312014535,899030000.0,0.3923205487940582,0.1374973899394466,55.714285714285715,8.285714285714286,7.142857142857143,4.523809523809524,4.428571428571429,3.571428571428571,3.5714285714285716,3.619047619047619,14.714285714285714,2.428571428571429,2.761904761904762,0.6666666666666666,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **5PAISA** (Rank #33 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 11.3%, ROCE: 17.8%
- **Growth (3Y CAGR)**: Sales: 2.0%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.36
- **Cash Flow**: FCF Margin: 39.2%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AAATECH,35103000.0,308251000.0,47007000.0,308251000.0,254555000.0,144016000.0,23384000.0,0.0,0.0,16553000.0,2589000.0,325543000.0,0.11387797606496,0.1524958556501033,0.1378994716269568,0.1846634322641472,0.2090853597226047,,0.0,,0.4715551377375153,13964000.0,0.0548565143092848,0.7819397130333012,55.66666666666667,8.428571428571429,6.285714285714286,3.2857142857142856,3.047619047619048,11.0,3.5714285714285716,1.7142857142857144,10.428571428571429,4.833333333333333,0.16666666666666666,2.904761904761905,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AAATECH** (Rank #34 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 11.4%, ROCE: 15.2%
- **Growth (3Y CAGR)**: Sales: 20.9%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.00
- **Cash Flow**: FCF Margin: 5.5%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ALANKIT,198568000.0,2967193000.0,347751000.0,3287972000.0,3010058000.0,1281484000.0,23565000.0,115216000.0,38282000.0,492436000.0,384866000.0,4245558000.0,0.0669211608412395,0.1057645868030506,0.0659681640685993,0.1155296675346455,0.3292925127957922,,0.038829964886005,9.0839297842328,2.4799363442246487,107570000.0,0.0357368529111399,0.7089899608013834,55.238095238095234,5.2857142857142865,4.666666666666667,2.2857142857142856,2.3333333333333335,14.0,3.5714285714285716,3.952380952380952,9.428571428571429,3.761904761904762,3.238095238095238,2.714285714285714,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ALANKIT** (Rank #35 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 6.7%, ROCE: 10.6%
- **Growth (3Y CAGR)**: Sales: 32.9%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.04
- **Cash Flow**: FCF Margin: 3.6%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ADSL,278100000.0,6017600000.0,675400000.0,7148900000.0,8070700000.0,4846700000.0,610300000.0,949000000.0,69200000.0,922700000.0,106700000.0,9253500000.0,0.0462144376495612,0.0944760732420372,0.0344579776227588,0.0836854300122666,0.1852819982876667,-0.2304812499296025,0.1577040680670034,9.760115606936417,3.31787126932758,816000000.0,0.1011064715576096,0.87217809477495,55.142857142857146,4.571428571428572,4.190476190476191,1.6666666666666665,2.0476190476190474,9.857142857142858,7.333333333333333,4.142857142857143,11.714285714285714,3.0952380952380953,3.2857142857142856,3.238095238095238,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ADSL** (Rank #36 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 4.6%, ROCE: 9.4%
- **Growth (3Y CAGR)**: Sales: 18.5%, Profit: -23.0%
- **Financial Health**: Debt/Equity: 0.16
- **Cash Flow**: FCF Margin: 10.1%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AHLUCONT,2020813000.0,17984474000.0,3132711000.0,22865723000.0,40986231000.0,26711006000.0,1552166000.0,761318000.0,402984000.0,3594264000.0,1887831000.0,37059462000.0,0.1123643093481633,0.1370046772629931,0.0493046799057956,0.0764332538895806,0.1534069912500502,,0.0423319581100898,7.7737850634268355,1.7786227622249065,1706433000.0,0.0416342990893697,1.10595860781789,54.57142857142857,8.142857142857142,5.80952380952381,2.0476190476190474,1.761904761904762,8.714285714285715,3.5714285714285716,3.857142857142857,9.857142857142858,3.7142857142857144,3.0952380952380953,4.0,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AHLUCONT** (Rank #37 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 11.2%, ROCE: 13.7%
- **Growth (3Y CAGR)**: Sales: 15.3%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.04
- **Cash Flow**: FCF Margin: 4.2%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
HDFCBANK,673508300000.0,7676891400000.0,,15002997500000.0,2371508200000.0,1019413700000.0,386000400000.0,7326106100000.0,1823477000000.0,1195617400000.0,66397300000.0,48187671100000.0,0.0877319040881573,,0.2839999878558294,,0.3250269806448944,0.2038851731985957,0.9543063355044986,,1.77520811547534,1129220100000.0,0.4761611619137559,0.0492140032058947,54.40476190476191,6.857142857142857,0.14285714285714285,4.428571428571429,0.09523809523809525,13.857142857142858,8.666666666666668,3.8095238095238093,15.0,1.1428571428571428,0.16666666666666666,0.23809523809523808,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **HDFCBANK** (Rank #38 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 8.8%, ROCE: N/A
- **Growth (3Y CAGR)**: Sales: 32.5%, Profit: 20.4%
- **Financial Health**: Debt/Equity: 0.95
- **Cash Flow**: FCF Margin: 47.6%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
ABINFRA,161214000.0,1103782000.0,272429000.0,1389783000.0,2081688000.0,643157000.0,8644000.0,858459000.0,53872000.0,-235921000.0,44283000.0,2491414000.0,0.146056014684059,0.1960226884340936,0.0774438820803117,0.1308692753188758,0.4792203718646881,,0.7777432500258203,5.056968369468369,-1.463402682149193,-280204000.0,-0.1346042250327618,0.8355447950440995,53.38095238095239,11.0,7.428571428571429,2.619047619047619,2.4285714285714284,14.714285714285714,3.5714285714285716,0.7142857142857142,4.0,1.3333333333333335,2.5238095238095237,3.047619047619048,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **ABINFRA** (Rank #39 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 14.6%, ROCE: 19.6%
- **Growth (3Y CAGR)**: Sales: 47.9%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.78
- **Cash Flow**: FCF Margin: -13.5%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
21STCENMGM,123377000.0,510134000.0,195569000.0,512069000.0,163247000.0,99744000.0,146578000.0,,442000.0,51478000.0,,570650000.0,0.2418521408100616,0.3819192335407924,0.7557688655840537,1.1979944501277209,0.1784725638564201,,,442.46380090497735,0.4172414631576387,,,0.2860720231315167,53.35714285714285,12.857142857142856,9.428571428571429,4.904761904761904,4.9523809523809526,9.571428571428571,3.5714285714285716,1.6666666666666665,0.3571428571428571,0.04761904761904745,4.904761904761904,1.0952380952380953,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **21STCENMGM** (Rank #40 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 24.2%, ROCE: 38.2%
- **Growth (3Y CAGR)**: Sales: 17.8%, Profit: N/A
- **Financial Health**: Debt/Equity: N/A
- **Cash Flow**: FCF Margin: N/A

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
AGARIND,1156865000.0,6270948000.0,1648562000.0,8175792000.0,23989270000.0,15982437000.0,636889000.0,4349399000.0,284228000.0,998397000.0,1648530000.0,13446684000.0,0.1844800817994344,0.201639425269136,0.0482242686000866,0.0687208072609129,0.1449627133710054,,0.6935791845188319,5.80013932476744,0.8630194534366585,-650133000.0,-0.0271009914015724,1.7840286869238542,53.33333333333333,12.0,7.714285714285714,1.9523809523809523,1.619047619047619,8.428571428571429,3.5714285714285716,2.761904761904762,6.142857142857142,1.6190476190476188,2.6666666666666665,4.857142857142857,"You are a top-tier equity research analyst for the Indian Stock Market.

**Task**: Write a concise, high-impact investment thesis for **AGARIND** (Rank #41 in our Top 50 Fundamental Model).

**Quantitative Profile**:
- **Profitability**: ROE: 18.4%, ROCE: 20.2%
- **Growth (3Y CAGR)**: Sales: 14.5%, Profit: N/A
- **Financial Health**: Debt/Equity: 0.69
- **Cash Flow**: FCF Margin: -2.7%

**Instructions**:
1. **Headline**: Start with a catchy 1-sentence hook about why this company is a winner.
2. **Analysis**: Briefly synthesis the metrics. Is it a ""Growth Machine"" (high CAGR) or a ""Cash Cow"" (high ROCE/FCF)?
3. **Verdict**: Justify its inclusion in the Top 50.

**Output Format**: 
Plain text, max 3-4 sentences. Professional tone."
